ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1593118-20160916,2479730,290087,1,"TGI ACQUISITIONS, CORP.","TGI ACQUISITIONS, CORP.",188 N WELLS ST  202,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1593118,RENEW,,07/15/2016,09/26/2016,N,09/16/2016,09/15/2018,09/26/2016,09/05/2017,AAI,,,41.885494118,-87.634070102,"(41.885494117593666, -87.63407010185051)"
2392042-20170916,2545358,256981,51,"CBRE, INC.","CBRE, Inc",100 N RIVERSIDE PLZ 16 1640,CHICAGO,IL,60606,42,21,42-21,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2392042,RENEW,,07/15/2017,08/31/2017,N,09/16/2017,09/15/2019,08/31/2017,09/05/2017,AAI,,,41.883265853,-87.638760821,"(41.88326585294293, -87.63876082126886)"
2506518-20170916,2547242,366114,3,TERESITA DIAZ,SHINY AND BRIGHT CLEANING,1136 S DELANO WEST CT  B201,CHICAGO,IL,60605,25,,25-,1,1010,Limited Business License,633 | 753,Commercial Janitorial Services | Residential Cleaning Services,2506518,RENEW,,07/15/2017,09/01/2017,N,09/16/2017,09/15/2019,09/01/2017,09/05/2017,AAI,,,,,
2368400-20170916,2545353,256981,46,"CBRE, INC.","CBRE, Inc",233 S WACKER DR 35 3530,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2368400,RENEW,,07/15/2017,08/31/2017,N,09/16/2017,09/15/2019,08/31/2017,09/05/2017,AAI,,,41.878560154,-87.636523872,"(41.87856015362371, -87.63652387205532)"
2501825-20170616,2527185,381484,13,"MARR CHICAGO PIZZA, INC.",DOMINO'S,901 W MADISON ST,CHICAGO,IL,60607,25,6,25-6,12,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2501825,RENEW,,04/15/2017,04/25/2017,N,06/16/2017,06/15/2019,04/25/2017,09/06/2017,AAI,,,41.881626937,-87.649751942,"(41.881626936573106, -87.64975194167972)"
1595894-20160516,2455222,291504,1,"JUPITER COFFEE, INC.",JUPITER COFFEE,1139 W FULTON MARKET,CHICAGO,IL,60607,27,7,27-7,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1595894,RENEW,,03/15/2016,09/05/2017,N,05/16/2016,05/15/2018,09/05/2017,09/06/2017,AAI,,,41.886577325,-87.655991066,"(41.88657732519364, -87.65599106599095)"
2549291-20170906,2549291,381739,6,Oak Street Health MSO LLC,OAK STREET HEALTH,30 W MONROE ST 11TH & 12TH,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2549291,ISSUE,07/26/2017,09/06/2017,09/06/2017,N,09/06/2017,05/15/2018,09/06/2017,09/06/2017,AAI,,1,41.880838616,-87.628901944,"(41.88083861588338, -87.62890194445242)"
2551963-20170907,2551963,420991,1,M.M.D. Inc.,M.M.D. Inc.,208 S LA SALLE ST 16 1688,CHICAGO,IL,60604,42,,42-,,1010,Limited Business License,635,"Commissioned Staffing of Professional, Secretarial and Clerical Work",2551963,ISSUE,08/31/2017,08/31/2017,09/06/2017,N,09/07/2017,09/15/2019,09/06/2017,09/07/2017,AAI,,,41.879109939,-87.632430428,"(41.87910993900291, -87.6324304276455)"
2469609-20170907,2469609,384017,1,333 BUILDING CORPORATION,TAVERN CLUB FITNESS,333 N MICHIGAN AVE 4TH,CHICAGO,IL,60601,42,44,42-44,1,4404,Regulated Business License,927 | 926 | 670,Yoga Instruction | Fitness Classes | Health Club,2469609,ISSUE,05/25/2016,08/29/2017,09/07/2017,N,09/07/2017,09/15/2019,09/07/2017,09/07/2017,AAI,,,41.887542941,-87.624407002,"(41.88754294139151, -87.62440700245574)"
2093987-20170916,2544499,36062,2,SECOND SENSE,Second Sense,65 E WACKER DR 10TH 1010,CHICAGO,IL,60601,42,9,42-9,1,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2093987,RENEW,,07/15/2017,09/06/2017,N,09/16/2017,09/15/2018,09/06/2017,09/07/2017,AAI,,,41.887598747,-87.625676724,"(41.88759874681117, -87.62567672388825)"
2350515-20171016,2554882,392794,1,TEXAHS LLC,MONTEVERDE,1020-1022 W MADISON ST 1,CHICAGO,IL,60607,25,57,25-57,12,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2350515,RENEW,,08/31/2017,09/06/2017,N,10/16/2017,10/15/2019,09/06/2017,09/07/2017,AAI,,,41.881793604,-87.652965251,"(41.88179360409633, -87.65296525056517)"
1927585-20160916,2481024,336557,1,"HERZUM (NORTH AMERICA), INC.","HERZUM (NORTH AMERICA), INC.",175 N FRANKLIN ST 3RD 301,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,1927585,RENEW,,07/15/2016,09/06/2017,N,09/16/2016,09/15/2018,09/06/2017,09/07/2017,AAI,,,41.885210727,-87.63525121,"(41.88521072667552, -87.63525120951385)"
2114678-20170916,2547229,366052,1,SC Diamonds Corp,SC Diamonds,29 E MADISON ST 11 1107,CHICAGO,IL,60602,42,,42-,,1010,Limited Business License,924,"Wholesale Jewelry, Watches and Accessories",2114678,RENEW,,07/15/2017,09/06/2017,N,09/16/2017,09/15/2019,09/06/2017,09/07/2017,AAI,,1,41.88196533,-87.626793222,"(41.881965330252534, -87.62679322159418)"
2350514-20171016,2554881,392794,1,TEXAHS LLC,MONTEVERDE,1020-1022 W MADISON ST 1,CHICAGO,IL,60607,25,57,25-57,12,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2350514,RENEW,,08/31/2017,09/06/2017,N,10/16/2017,10/15/2019,09/06/2017,09/07/2017,AAI,,,41.881793604,-87.652965251,"(41.88179360409633, -87.65296525056517)"
2350516-20171016,2554880,392794,1,TEXAHS LLC,MONTEVERDE,1020-1022 W MADISON ST 1,CHICAGO,IL,60607,25,57,25-57,12,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2350516,RENEW,,08/31/2017,09/06/2017,N,10/16/2017,10/15/2019,09/06/2017,09/07/2017,AAI,,,41.881793604,-87.652965251,"(41.88179360409633, -87.65296525056517)"
2555618-20170907,2555618,329933,21,GOLUB & COMPANY OF ILLINOIS LLC,Golub Realty Services LLC,300 S WACKER DR  850,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,602,Administrative Commercial Office,2555618,ISSUE,09/06/2017,09/06/2017,09/06/2017,N,09/07/2017,03/15/2019,09/06/2017,09/07/2017,AAI,,,41.878010924,-87.637058522,"(41.87801092371806, -87.63705852233733)"
2418857-20170916,2548227,400328,1,WILLIAM REED BUSINESS MEDIA INC.,WILLIAM REED BUSINESS MEDIA INC.,150 N WACKER DR 14TH 1425,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,703,Advertising and Marketing Office,2418857,RENEW,,07/15/2017,09/06/2017,N,09/16/2017,09/15/2019,09/06/2017,09/07/2017,AAI,,,41.884525461,-87.637216392,"(41.88452546095621, -87.63721639247488)"
2307777-20170916,2545149,243136,62,"IMPERIAL PARKING (U.S.), LLC",Imperial Parking (U.S.). LLC,954 W WASHINGTON BLVD 2 200,CHICAGO,IL,60607,27,,27-,,1010,Limited Business License,602,Administrative Commercial Office,2307777,RENEW,,07/15/2017,08/22/2017,N,09/16/2017,09/15/2019,08/22/2017,09/07/2017,AAI,,,41.883175923,-87.651928734,"(41.8831759233391, -87.6519287344125)"
1822161-20160916,2480527,318019,1,CANON BUSINESS PROCESS SERVICES INC,CANON BUSINESS PROCESS SERVICES INC,300 S WACKER DR 22,CHICAGO,IL,60606,42,12,42-12,1,1010,Limited Business License,,,1822161,RENEW,,07/15/2016,09/08/2016,N,09/16/2016,09/15/2018,09/08/2016,09/09/2016,AAI,,,41.878010924,-87.637058522,"(41.87801092371806, -87.63705852233733)"
2555645-20170908,2555645,421143,1,"ALLIEDPRA ILLINOIS, INC.","ALLIEDPRA ILLINOIS, INC.",1 N LA SALLE ST  1700,CHICAGO,IL,60602,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2555645,ISSUE,09/07/2017,09/07/2017,09/07/2017,N,09/08/2017,09/15/2019,09/07/2017,09/08/2017,AAI,,,41.881990074,-87.632212876,"(41.88199007378305, -87.63221287591374)"
2555742-20170908,2555742,421204,1,STEVEN ZINK,STEVEN ZINK,520 S STATE ST,CHICAGO,IL,60605,4,49,4-49,1,4406,Peddler License,819,"Street Performer, Moving Along the Public Way",2555742,ISSUE,09/08/2017,09/08/2017,09/08/2017,N,09/08/2017,09/15/2019,,09/08/2017,AAI,,,41.875247268,-87.627767186,"(41.87524726840689, -87.62776718558034)"
2549784-20170908,2549784,357505,6,KCI Enterprise,Sylvan Learning Center,729 W MAXWELL ST 1,CHICAGO,IL,60607,11,,11-,,1023,Children's Services Facility License,905,After School Program / Tutoring Children Under 18 Years of Age,2549784,C_LOC,08/01/2017,08/01/2017,08/01/2017,N,09/08/2017,10/15/2018,09/07/2017,09/08/2017,AAI,,,41.864682817,-87.646210626,"(41.86468281671031, -87.64621062569381)"
2284380-20170916,2547713,384782,1,"Apexiti, LLC",Zoup!,62 W ADAMS ST 1,CHICAGO,IL,60603,42,,42-,,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2284380,RENEW,,07/15/2017,09/07/2017,N,09/16/2017,09/15/2019,09/07/2017,09/08/2017,AAI,,,41.879533735,-87.630090269,"(41.87953373462755, -87.63009026893299)"
2113802-20170916,2547162,365624,1,BENJYEHUDA VAN BUREN LLC,BENJYEHUDA,212 W VAN BUREN ST 1,CHICAGO,IL,60607,42,49,42-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2113802,RENEW,,07/15/2017,09/07/2017,N,09/16/2017,09/15/2019,09/07/2017,09/08/2017,AAI,,,41.87694977,-87.634103695,"(41.87694976976301, -87.63410369458802)"
2290201-20170716,2531042,64549,14,"TISHMAN SPEYER PROPERTIES, L.P.",TISHMAN SPEYER PROPERTIES,190 S LA SALLE ST 40TH 4000,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2290201,RENEW,,05/15/2017,09/08/2017,N,07/16/2017,07/15/2019,09/08/2017,09/08/2017,AAI,,,41.879430756,-87.632439369,"(41.879430756163174, -87.6324393694403)"
52519-20170716,2531039,64549,5,"TISHMAN SPEYER PROPERTIES, L.P.",TISHMAN SPEYER PROPERTIES L.P.,222 N LA SALLE ST  750,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,52519,RENEW,,05/15/2017,09/08/2017,N,07/16/2017,07/15/2019,09/08/2017,09/08/2017,AAI,,,41.886351604,-87.632613946,"(41.886351604488574, -87.63261394551859)"
2555759-20170908,2555759,421213,1,I FEEL HOME,I FEEL HOME,180 N LA SALLE ST 21ST 2108,CHICAGO,IL,60601,42,9,42-9,1,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2555759,ISSUE,09/08/2017,09/08/2017,09/08/2017,N,09/08/2017,09/15/2018,09/08/2017,09/08/2017,AAI,,,41.885444388,-87.632582135,"(41.8854443881431, -87.6325821348462)"
2278065-20170816,2540701,383591,1,"AMERICAN CANCER SOCIETY, INC.","AMERICAN CANCER SOCIETY, INC.",225 N MICHIGAN AVE 12 1200,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2278065,RENEW,,06/15/2017,09/08/2017,N,08/16/2017,08/15/2019,09/08/2017,09/11/2017,AAI,,,41.886377406,-87.62438167,"(41.88637740620821, -87.62438167043969)"
2349702-20170916,2545738,286706,3,CHILDREN'S RESEARCH TRIANGLE,CHILDREN'S RESEARCH TRIANGLE,70 E LAKE ST 13 1300,CHICAGO,IL,60601,42,,42-,,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2349702,RENEW,,07/15/2017,09/10/2017,N,09/16/2017,09/15/2018,09/10/2017,09/11/2017,AAI,,,41.885842254,-87.625454996,"(41.88584225386183, -87.62545499553204)"
2555840-20170911,2555840,421261,1,STYLING STUDIO IMAGE FACTORY INC,STYLING STUDIO,1518 S WABASH AVE,CHICAGO,IL,60605,3,54,3-54,1,1010,Limited Business License,144 | 904,"Hair, Nail, and Skin Care Services | Retail Sales of General Merchandise",2555840,ISSUE,09/11/2017,09/11/2017,09/11/2017,N,09/11/2017,09/15/2019,09/11/2017,09/11/2017,AAI,,,41.861372981,-87.625837172,"(41.86137298149435, -87.6258371724536)"
2555760-20170911,2555760,421212,1,"TIANYU ARTS & CULTURE, INC.","TIANYU ARTS & CULTURE, INC.",1 N STATE ST 15TH 1500,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,602 | 708,Administrative Commercial Office | Miscellaneous Commercial Services,2555760,ISSUE,09/08/2017,09/11/2017,09/11/2017,N,09/11/2017,09/15/2019,09/11/2017,09/11/2017,AAI,,1,41.882117633,-87.627673612,"(41.88211763349539, -87.62767361218859)"
2290122-20171016,2554818,385649,1,BAVARIAN MOTORS OF CHICAGO INC.,BAVARIAN MOTORS OF CHICAGO INC.,27 N MAY ST,CHICAGO,IL,60607,25,7,25-7,12,8340,Motor Vehicle Services License,712 | 792,Motor Vehicle Repair - Engine and Transmission Work | Sale of Vehicle Parts and Accessories,2290122,RENEW,,08/31/2017,09/11/2017,N,10/16/2017,10/15/2019,09/11/2017,09/11/2017,AAI,,,41.88250996,-87.655403589,"(41.88250995979769, -87.65540358932888)"
2555970-20170912,2555970,421345,1,ARTHUR KILLINGSWORTH,ARTHUR KILLINGSWORTH,175 N HARBOR DR,CHICAGO,IL,60601,42,52,42-52,1,4406,Peddler License,769,"Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way",2555970,ISSUE,09/12/2017,09/12/2017,09/12/2017,N,09/12/2017,09/15/2019,,09/12/2017,AAI,,,41.885663892,-87.615625008,"(41.88566389201629, -87.61562500794805)"
2555968-20170912,2555968,305577,8,BANANA REPUBLIC LLC,Banana Republic 4349,108 N STATE ST,CHICAGO,IL,60602,42,,42-,,1010,Limited Business License,904,Retail Sales of General Merchandise,2555968,ISSUE,09/12/2017,09/12/2017,09/12/2017,N,09/12/2017,03/15/2019,09/12/2017,09/12/2017,AAI,,1,41.883422637,-87.628021652,"(41.88342263701488, -87.62802165207536)"
2290037-20171016,2554813,385616,1,Mark Richard Engel Ltd.,Mark Richard Engel Ltd.,5 S WABASH AVE 2ND 200,CHICAGO,IL,60603,42,,42-,,1010,Limited Business License,904,Retail Sales of General Merchandise,2290037,RENEW,,08/31/2017,09/11/2017,N,10/16/2017,10/15/2019,09/11/2017,09/12/2017,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
2555804-20170912,2555804,421257,1,ANNA PINSONEAULT,ANNA PINSONEAULT,[REDACTED FOR PRIVACY],CHICAGO,IL,60605,4,,4-,,7009,Pharmaceutical Representative,990,Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year,2555804,ISSUE,09/11/2017,09/11/2017,09/11/2017,N,09/12/2017,09/15/2018,09/11/2017,09/12/2017,AAI,,,,,
2288864-20171016,2554669,385111,1,"PROFESSIONAL GEMS JEWELRY, INC.",PROFESSIONAL GEMS JEWELRY,5 S WABASH AVE 2ND 200,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,904,Retail Sales of General Merchandise,2288864,RENEW,,08/31/2017,09/11/2017,N,10/16/2017,10/15/2019,09/11/2017,09/12/2017,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
2423756-20171016,2555099,401090,1,"HTAA, LLC","HTAA, LLC",141 W JACKSON BLVD  1650,CHICAGO,IL,60604,42,49,42-49,1,1010,Limited Business License,897,Financial Services,2423756,RENEW,,08/31/2017,09/11/2017,N,10/16/2017,10/15/2019,09/11/2017,09/12/2017,AAI,,,41.878025655,-87.632062286,"(41.878025655260835, -87.63206228626693)"
2429020-20171016,2555379,401790,1,"Oral Health America, America's Fund for Dental Health",Oral Health America,180 N MICHIGAN AVE 11 1150,CHICAGO,IL,60601,42,,42-,,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2429020,RENEW,,08/31/2017,09/13/2017,N,10/16/2017,10/15/2018,09/13/2017,09/13/2017,AAI,,,41.885253769,-87.624634731,"(41.885253768653754, -87.62463473109302)"
2555949-20170913,2555949,421326,1,"Illinois Farmers Market Association, NFP",Illinois Farmer Market Association,211 S CLARK ST  1147,CHICAGO,IL,60604,42,9,42-9,1,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2555949,ISSUE,09/12/2017,09/13/2017,09/13/2017,N,09/13/2017,09/15/2018,09/13/2017,09/13/2017,AAI,,,41.87907069,-87.630663666,"(41.879070689692206, -87.6306636660858)"
2252451-20170516,2556019,380353,1,VILLAGE GREEN MANAGEMENT COMPANY LLC,VILLAGE GREEN MANAGEMENT COMPANY LLC,343 S DEARBORN ST 2ND 203,CHICAGO,IL,60604,4,49,4-49,1,1010,Limited Business License,602,Administrative Commercial Office,2252451,RENEW,,09/13/2017,09/13/2017,N,05/16/2017,05/15/2019,09/13/2017,09/13/2017,AAI,,,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
2363610-20170816,2540013,364250,2,MARISA R. MADRID,Aquacarta,633 S PLYMOUTH CT 12TH FLOOR,CHICAGO,IL,60605,4,,4-,,4404,Regulated Business License,724,Other Home Occupations,2363610,RENEW,,06/15/2017,07/31/2017,N,08/16/2017,08/15/2019,07/31/2017,09/13/2017,AAI,,,41.873634308,-87.628526679,"(41.87363430790008, -87.62852667938513)"
2283956-20170916,2547673,384605,1,"Coeur Mining, Inc.","Coeur Mining, Inc.",104 S MICHIGAN AVE  900,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2283956,RENEW,,07/15/2017,09/12/2017,N,09/16/2017,09/15/2019,09/12/2017,09/13/2017,AAI,,,41.88067914,-87.62449086,"(41.880679139638694, -87.62449086000186)"
2391959-20170416,2516453,397651,1,"ComboApp, Inc.",GoWide,233 S WACKER DR 93 9390,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2391959,RENEW,,02/15/2017,09/12/2017,N,04/16/2017,04/15/2019,09/12/2017,09/13/2017,AAI,,,41.878560154,-87.636523872,"(41.87856015362371, -87.63652387205532)"
2088572-20171016,2554248,360948,1,"WILDBERRY PANCAKES & CAFE III INC.,",WILDBERRY PANCAKES & CAFE,130 E RANDOLPH ST 1ST CL3,CHICAGO,IL,60601,42,44,42-44,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2088572,RENEW,,08/31/2017,09/12/2017,N,10/16/2017,10/15/2019,09/12/2017,09/13/2017,AAI,,,41.884588372,-87.623272561,"(41.884588371969095, -87.62327256105529)"
2488709-20171016,2555425,409806,1,PEDIATRIC AIDS CHICAGO PREVENTION INITIATIVE,PEDIATRIC AIDS CHICAGO PREVENTION INITIATIVE,200 W JACKSON BLVD 21ST 2100,CHICAGO,IL,60606,42,49,42-49,1,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2488709,RENEW,,08/31/2017,09/12/2017,N,10/16/2017,10/15/2018,09/12/2017,09/13/2017,AAI,,,41.878227703,-87.633804787,"(41.878227703089095, -87.63380478677512)"
1680692-20160416,2449413,301609,1,SUBAK INC.,SUBAK INC.,79 W MONROE ST  1008,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,,,1680692,RENEW,,02/15/2016,03/08/2016,N,04/16/2016,04/15/2018,03/08/2016,03/09/2016,AAI,,,41.880588504,-87.630709539,"(41.880588504249914, -87.63070953866247)"
2314666-20170916,2544942,202541,17,FRIENDS OF THE CHICAGO RIVER,Friends of the Chicago River,411 S WELLS ST 8TH 800,CHICAGO,IL,60607,25,,25-,,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2314666,RENEW,,07/15/2017,09/12/2017,N,09/16/2017,09/15/2018,09/12/2017,09/13/2017,AAI,,,41.876562098,-87.633539775,"(41.87656209838564, -87.6335397749874)"
2119763-20171016,2554347,366352,1,"Bel Brands USA, Inc.","Bel Brands USA, Inc.",30 S WACKER DR 30 3000,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,,,2119763,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2019,09/14/2017,09/14/2017,AAI,,,41.881407212,-87.637155093,"(41.88140721163485, -87.63715509324663)"
2289964-20171016,2554807,385593,1,"Medacta USA, Inc.","Medacta USA, Inc.",1556 W CARROLL AVE 2ND 204,CHICAGO,IL,60607,27,,27-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2289964,RENEW,,08/31/2017,09/13/2017,N,10/16/2017,10/15/2019,09/13/2017,09/14/2017,AAI,,,41.887500707,-87.666618368,"(41.88750070730549, -87.66661836786216)"
2549554-20170914,2549554,281190,16,SPIRIT HALLOWEEN SUPERSTORES LLC,"SPIRIT HALLOWEEN SUPERSTORES, LLC",35 N STATE ST 1,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,904,Retail Sales of General Merchandise,2549554,ISSUE,07/28/2017,09/14/2017,09/14/2017,N,09/14/2017,10/15/2018,09/14/2017,09/14/2017,AAI,,1,41.882852478,-87.627713658,"(41.88285247827898, -87.6277136579546)"
2446638-20170914,2446638,361377,2,ROOM 1520 LLC,ROOM 1520,301 N JUSTINE ST 1,CHICAGO,IL,60607,27,33,27-33,12,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2446638,ISSUE,01/28/2016,07/18/2017,07/14/2017,N,09/14/2017,09/15/2019,09/14/2017,09/14/2017,AAI,,,41.886576522,-87.665328121,"(41.88657652150854, -87.66532812140231)"
2397280-20171016,2554968,397831,1,HART 111 W WACKER LLC,HART 111 W WACKER LLC,111 W WACKER DR 28TH,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2397280,RENEW,,08/31/2017,09/13/2017,N,10/16/2017,10/15/2019,09/13/2017,09/14/2017,AAI,,,41.886706919,-87.631352471,"(41.886706918965025, -87.63135247096261)"
2556129-20170914,2556129,421421,1,ETHAN D DERDA,THE EMPRESS & THE HIEROPHANT,527 S WELLS ST 5TH 500,CHICAGO,IL,60607,25,49,25-49,1,1010,Limited Business License,708,Miscellaneous Commercial Services,2556129,ISSUE,09/14/2017,09/14/2017,09/14/2017,N,09/14/2017,09/15/2019,09/14/2017,09/14/2017,AAI,,,41.875089025,-87.633499163,"(41.8750890251206, -87.63349916261295)"
2458704-20170914,2458704,361377,2,ROOM 1520 LLC,ROOM 1520,301 N JUSTINE ST 1,CHICAGO,IL,60607,27,33,27-33,12,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2458704,ISSUE,04/12/2016,07/14/2017,07/14/2017,N,09/14/2017,09/15/2019,09/14/2017,09/14/2017,AAI,,,41.886576522,-87.665328121,"(41.88657652150854, -87.66532812140231)"
2427915-20171016,2555179,401347,1,Zumiez Inc.,Zumiez,2 S STATE ST 1ST,CHICAGO,IL,60603,42,,42-,,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2427915,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2019,09/14/2017,09/15/2017,AAI,,1,41.881960316,-87.627937279,"(41.881960316026536, -87.6279372789252)"
1168108-20160516,2454274,82054,1,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,CHICAGO,IL,60607,27,33,27-33,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1168108,RENEW,,03/15/2016,05/12/2016,N,05/16/2016,05/15/2018,05/12/2016,05/12/2016,AAI,,,41.885286658,-87.663431379,"(41.88528665773097, -87.66343137939039)"
2288924-20171016,2554680,385132,1,"SILVIA M. PELINI, P.C.",PELINI EYECARE,328 S MICHIGAN AVE 1,CHICAGO,IL,60604,42,49,42-49,1,1010,Limited Business License,904,Retail Sales of General Merchandise,2288924,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2019,09/14/2017,09/15/2017,AAI,,,41.877570819,-87.62444836,"(41.8775708187537, -87.62444835972677)"
2391647-20170916,2544841,85369,3,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN CHICAGO DOWNTOWN,11 S LA SALLE ST,CHICAGO,IL,60603,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2391647,RENEW,,07/15/2017,09/15/2017,N,09/16/2017,03/15/2019,09/15/2017,09/15/2017,AAI,,,41.881645391,-87.632209538,"(41.881645390827835, -87.63220953838868)"
2289812-20171016,2554784,385522,1,Sparketing LLC,Sparketing LLC,819 W FULTON MARKET  2 2,CHICAGO,IL,60607,27,,27-,,1010,Limited Business License,703,Advertising and Marketing Office,2289812,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2019,09/14/2017,09/15/2017,AAI,,,41.886681235,-87.648352092,"(41.886681234713045, -87.64835209199197)"
82489-20160516,2454276,82054,3,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST EAST,CHICAGO,IL,60607,27,33,27-33,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premise,82489,RENEW,,03/15/2016,05/12/2016,N,05/16/2016,05/15/2018,05/12/2016,05/12/2016,AAI,,,41.885286658,-87.663431379,"(41.88528665773097, -87.66343137939039)"
2054507-20171016,2553259,245732,2,WOMEN EMPLOYED,WOMEN EMPLOYED,65 E WACKER DR 15TH 1500,CHICAGO,IL,60601,42,9,42-9,1,1625,Raffles,720,Not-For-Profit Selling Raffles for Prizes of $50 or More,2054507,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2018,09/14/2017,09/15/2017,AAI,,,41.887598747,-87.625676724,"(41.88759874681117, -87.62567672388825)"
